"_ano_pesquisa","dimensao","cargo_atual","setor","valor","qtd_respondentes"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Área de Consultoria","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Outra Opção","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Setor Alimentício","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Analista de Suporte/Analista Técnico","Setor Público","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analista de BI/BI Analyst","Varejo","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de Dados/Data Analyst","Setor Imobiliário/ Construção Civil","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Arquiteto de Dados/Data Architect","Setor Público","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de BI/BI Analyst","Educação","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de Dados/Data Analyst","Marketing","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Professor/Pesquisador","Educação","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Arquiteto de Dados/Data Architect","Varejo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Estatístico","Finanças ou Bancos","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Varejo","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Internet/Ecommerce","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analytics Engineer","Setor Imobiliário/ Construção Civil","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Setor Público","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analista de Dados/Data Analyst","Indústria","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Marketing","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Filantropia/ONG's","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Arquiteto de Dados/Data Architect","Indústria","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Outra Opção","Educação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Estatístico","Setor Público","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de Suporte/Analista Técnico","Setor de Energia","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Setor Imobiliário/ Construção Civil","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Outra Opção","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Outras Engenharias (não inclui dev)","Tecnologia/Fábrica de Software","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analytics Engineer","Setor Farmaceutico","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Setor de Energia","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Tecnologia/Fábrica de Software","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Setor de Energia","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Área de Consultoria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analytics Engineer","Setor Automotivo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Setor Automotivo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Outras Engenharias (não inclui dev)","Setor Imobiliário/ Construção Civil","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Filantropia/ONG's","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Agronegócios","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Outra Opção","Marketing","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Educação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Analytics Engineer","Setor Alimentício","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analista de Dados/Data Analyst","Setor Público","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Outra Opção","Área de Consultoria","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de Dados/Data Analyst","Entretenimento ou Esportes","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Varejo","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Estatístico","Educação","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Área da Saúde","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Setor Imobiliário/ Construção Civil","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Arquiteto de Dados/Data Architect","Setor de Energia","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Estatístico","Educação","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Outra Opção","Educação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Filantropia/ONG's","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analista de Dados/Data Analyst","Setor Público","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Área da Saúde","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analytics Engineer","Filantropia/ONG's","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Outra Opção","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de Dados/Data Analyst","Seguros ou Previdência","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de BI/BI Analyst","Setor Imobiliário/ Construção Civil","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analytics Engineer","Área de Consultoria","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de Suporte/Analista Técnico","Internet/Ecommerce","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Outras Engenharias (não inclui dev)","Setor de Energia","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analytics Engineer","Área da Saúde","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Varejo","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Telecomunicação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Agronegócios","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Outras Engenharias (não inclui dev)","Setor de Energia","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Setor Público","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Outra Opção","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Outra Opção","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Marketing","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Indústria","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Setor Imobiliário/ Construção Civil","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Internet/Ecommerce","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Outra Opção","Indústria","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Estatístico","Área da Saúde","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Setor de Energia","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analytics Engineer","Marketing","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Marketing","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Professor/Pesquisador","Outra Opção","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analytics Engineer","Educação","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de Dados/Data Analyst","Agronegócios","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Marketing","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Arquiteto de Dados/Data Architect","Outra Opção","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analytics Engineer","Outra Opção","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Varejo","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Área da Saúde","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Arquiteto de Dados/Data Architect","Setor de Energia","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Área de Consultoria","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Outras Engenharias (não inclui dev)","Educação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Outra Opção","Agronegócios","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Outra Opção","Entretenimento ou Esportes","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Telecomunicação","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Agronegócios","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Outras Engenharias (não inclui dev)","Marketing","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analista de BI/BI Analyst","Setor Público","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Outra Opção","Varejo","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analista de Suporte/Analista Técnico","Educação","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analytics Engineer","Setor de Energia","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analista de Dados/Data Analyst","Filantropia/ONG's","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analytics Engineer","Tecnologia/Fábrica de Software","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de Suporte/Analista Técnico","Marketing","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analista de BI/BI Analyst","Setor de Energia","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analytics Engineer","Marketing","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analytics Engineer","Telecomunicação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Analytics Engineer","Varejo","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de BI/BI Analyst","Educação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analista de Suporte/Analista Técnico","Tecnologia/Fábrica de Software","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Arquiteto de Dados/Data Architect","Internet/Ecommerce","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Setor Público","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Estatístico","Outra Opção","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analista de Suporte/Analista Técnico","Outra Opção","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Agronegócios","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analytics Engineer","Telecomunicação","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Setor Público","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Outras Engenharias (não inclui dev)","Outra Opção","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Finanças ou Bancos","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Área da Saúde","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Indústria","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analytics Engineer","Filantropia/ONG's","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Educação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Estatístico","Seguros ou Previdência","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Outra Opção","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de BI/BI Analyst","Agronegócios","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analista de BI/BI Analyst","Internet/Ecommerce","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Outra Opção","Outra Opção","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Outra Opção","Outra Opção","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analista de Suporte/Analista Técnico","Setor Automotivo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Área de Consultoria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analytics Engineer","Telecomunicação","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Setor Imobiliário/ Construção Civil","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Analista de Negócios/Business Analyst","Seguros ou Previdência","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Cientista de Dados/Data Scientist","Setor Farmaceutico","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Professor/Pesquisador","Educação","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Setor Alimentício","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Área de Consultoria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Estatístico","Setor Público","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2024","uso_individual_ia","Analytics Engineer","Telecomunicação","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2024","uso_individual_ia","Outra Opção","Área da Saúde","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Outra Opção","Setor Automotivo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Professor/Pesquisador","Tecnologia/Fábrica de Software","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2024","uso_individual_ia","Outra Opção","Setor de Energia","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Arquiteto de Dados/Data Architect","Área da Saúde","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2024","uso_individual_ia","Analista de BI/BI Analyst","Varejo","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2024","uso_individual_ia","Analytics Engineer","Setor Farmaceutico","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
